Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94
1516,160301013906194,January,CA,3214.9995,680.0,40,43,4,,43,1,1,4,10,"Foreign Born, US Cit By Naturalization",93,"Navigational, measuring, electromedical, and control instruments manufacturing (3345)",1430,"Private, For Profit",No,No,Employed-At Work
1526,160389027801294,January,CA,2237.1077,400.0,40,35,1,6.0,55,2,5,0,0,"Foreign Born, US Cit By Naturalization",93,"Textile product mills, except carpets and rugs (314 exc. 31411)",8320,"Private, For Profit",No,No,Employed-At Work
1534,170093569600356,January,CA,2673.372,184.0,14,39,1,1.0,43,2,3,3,10,"Foreign Born, Not a US Citizen",93,Private households (814),4230,"Private, For Profit",No,No,Employed-At Work
1535,170260098003289,January,CA,2744.2335,2250.0,55,43,1,,40,1,7,0,0,"Native, Born In US",93,"Radio and television broadcasting and cable (5151, 5152, 5175)",2810,"Private, For Profit",No,No,Employed-At Work
1536,170260098007288,January,CA,3005.9324,340.0,40,40,2,,50,1,7,0,0,"Native, Born In US",93,Other personal services (8129),9350,"Private, For Profit",No,No,Employed-Absent
1538,203903250584766,January,CA,3057.9629,961.0,40,40,1,1.0,37,2,6,2,4,"Foreign Born, US Cit By Naturalization",93,Real estate (531),410,"Private, For Profit",No,No,Employed-At Work
1540,203903250694766,January,CA,3089.1716,961.0,40,43,1,1.0,50,1,7,0,0,"Native, Born In US",93,Services incidental to transportation (488),9620,"Private, For Profit",Yes,,Employed-At Work
1543,203908310199246,January,CA,2904.3764,750.0,40,44,1,,27,1,7,0,0,"Native, Born In US",93,"Independent artists, performing arts, spectator sports, and related industries (711)",2750,"Private, For Profit",No,No,Employed-At Work
1544,206898730909001,January,CA,2968.1343,900.0,40,43,1,,41,2,1,0,0,"Native, Born In US",93,"Colleges and universities, including junior colleges (6112, 6113)",230,"Private, Nonprofit",No,No,Employed-At Work
1545,206898730909001,January,CA,2914.2268,1250.0,40,44,1,,45,1,1,0,0,"Native, Born In US",93,"Independent artists, performing arts, spectator sports, and related industries (711)",2850,"Private, For Profit",Yes,,Employed-At Work
1548,207903250574766,January,CA,2907.6191,2884.61,40,40,1,7.0,48,1,1,2,10,"Native, Born In US",93,"Justice, public order, and safety activities (922, pt. 92115)",3850,Government - Local,Yes,,Employed-At Work
1549,207903250574766,January,CA,2968.1343,961.53,40,43,1,,43,2,1,2,10,"Native, Born In US",93,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work
1550,207908310189246,January,CA,3896.65,1038.46,40,43,4,,37,1,1,1,2,"Native, Born In US",93,Administration of human resource programs (923),3540,Government - State,No,No,Employed-At Work
1553,210761097407139,January,CA,3174.2668,2884.61,50,44,1,,30,2,1,0,0,"Native, Born In US",93,Computer systems design and related services (5415),50,"Private, For Profit",No,No,Employed-At Work
1554,210761097407139,January,CA,3194.1088,1923.07,55,44,1,,34,1,1,0,0,"Native, Born In US",93,Computer systems design and related services (5415),110,"Private, For Profit",No,No,Employed-At Work
1559,232093149600198,January,CA,2915.0682,490.4,40,43,1,,37,2,5,0,0,"Foreign Born, Not a US Citizen",93,Motion pictures and video industries (5121),5700,"Private, For Profit",No,No,Employed-At Work
1560,233098059600863,January,CA,3274.5106,480.0,40,35,1,1.0,45,1,5,2,8,"Foreign Born, Not a US Citizen",93,** Construction (23),6440,"Private, For Profit",No,No,Employed-At Work
1561,233098059600863,January,CA,2738.9058,293.0,27,35,1,1.0,43,2,5,2,8,"Foreign Born, US Cit By Naturalization",93,Restaurants and other food services (722 exc. 7224),4110,"Private, For Profit",No,No,Employed-At Work
1563,235094829600837,January,CA,3544.3911,1000.0,40,40,1,,36,1,1,2,8,"Foreign Born, Not a US Citizen",93,Taxi and limousine service (4853),9140,"Private, For Profit",No,No,Employed-At Work
1564,235096359600030,January,CA,3716.5958,1346.0,40,43,4,,55,2,7,0,0,"Native, Born In US",93,"Colleges and universities, including junior colleges (6112, 6113)",20,"Private, Nonprofit",No,No,Employed-At Work
1565,250366097403326,January,CA,2840.8793,280.0,20,43,1,,53,2,4,0,0,"Foreign Born, US Cit By Naturalization",93,** Services to buildings and dwellings (5617 exc. 56173),4230,"Private, For Profit",No,No,Employed-At Work
1566,250766097407329,January,CA,2914.2268,1923.07,40,39,1,,45,1,1,1,3,"Native, Born In US",93,National security and international affairs (928),430,Government - Federal,Yes,,Employed-At Work
1567,250766097407329,January,CA,2968.1343,346.15,35,39,1,,43,2,1,1,3,"Native, Born In US",93,Elementary and secondary schools (6111),4030,"Private, For Profit",No,No,Employed-At Work
1568,256080630550002,January,CA,3117.6833,1095.0,60,45,1,,32,1,7,0,0,"Foreign Born, US Cit By Naturalization",93,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work
1569,256080630550002,January,CA,2889.1284,807.0,40,44,1,7.0,31,2,7,0,0,"Native, Born In US",93,"Museums, art galleries, historical sites, and similar institutions (712)",136,"Private, Nonprofit",No,No,Employed-At Work
1572,260018057903296,January,CA,2985.998,500.0,40,43,2,,44,2,7,1,3,"Native, Born In US",93,"Administration of economic programs and space research (926, 927)",10,Government - State,Yes,,Employed-At Work
1575,260177093001600,January,CA,3478.9719,1346.0,50,43,1,7.0,50,1,1,0,0,"Foreign Born, Not a US Citizen",93,Petroleum refining (32411),1360,"Private, For Profit",No,No,Employed-At Work
1576,260177093001600,January,CA,3025.9292,500.0,40,46,1,7.0,35,2,1,0,0,"Foreign Born, Not a US Citizen",93,** Services to buildings and dwellings (5617 exc. 56173),4840,"Private, For Profit",No,No,Employed-At Work
1577,260523043905699,January,CA,2834.2886,1250.0,50,40,1,,51,1,5,0,0,"Native, Born In US",93,"Banking and related activities (521, 52211,52219)",5700,"Private, For Profit",No,No,Employed-At Work
1578,260523043905699,January,CA,3057.3628,2884.61,60,43,1,,59,1,7,0,0,"Native, Born In US",93,Management of companies and enterprises (551),10,"Private, For Profit",No,No,Employed-At Work
1579,260523047805699,January,CA,2237.1077,528.0,40,39,1,1.0,59,2,1,0,0,"Foreign Born, US Cit By Naturalization",93,Elementary and secondary schools (6111),4020,Government - Local,Yes,,Employed-At Work
1580,260523047805699,January,CA,3115.6654,528.0,40,39,1,1.0,57,1,1,0,0,"Foreign Born, US Cit By Naturalization",93,Elementary and secondary schools (6111),4020,Government - Local,Yes,,Employed-At Work
1585,260755057903294,January,CA,3862.7813,1538.46,40,44,4,,34,1,1,1,1,"Foreign Born, Not a US Citizen",93,"Non-depository credit and related activities (5222, 5223)",120,"Private, For Profit",No,No,Employed-At Work
1588,260950077906398,January,CA,3502.057,1923.07,40,43,4,,48,1,1,4,10,"Foreign Born, US Cit By Naturalization",93,3365,1020,"Private, For Profit",No,No,Employed-At Work
1593,270962095403609,January,CA,3276.8855,1923.07,40,43,1,,27,1,7,0,0,"Native, Born In US",93,Computer systems design and related services (5415),1020,"Private, For Profit",No,No,Employed-At Work
1594,274004610600369,January,CA,2744.2335,1250.0,40,43,1,,41,1,5,0,0,"Native, Born In US",93,Motion pictures and video industries (5121),2920,"Private, For Profit",No,No,Employed-At Work
1597,274094619600569,January,CA,3146.4278,548.0,40,39,5,,44,1,1,2,3,"Native, Born In US",93,"Independent artists, performing arts, spectator sports, and related industries (711)",5510,"Private, For Profit",No,No,Employed-At Work
1598,274094619600569,January,CA,3208.4175,1115.0,40,44,5,,44,2,1,2,3,"Native, Born In US",93,Administration of human resource programs (923),3649,Government - Local,No,No,Employed-At Work
1599,274095889600695,January,CA,4206.8878,2884.61,40,46,4,,39,1,1,1,1,"Foreign Born, US Cit By Naturalization",93,4795,1020,"Private, For Profit",No,No,Employed-At Work
1607,290961098307839,January,CA,3179.6891,222.2,15,38,1,,25,2,7,0,0,"Native, Born In US",93,4795,4760,"Private, For Profit",No,No,Employed-At Work
1608,290961098307839,January,CA,3281.9521,250.0,40,40,1,,49,1,7,0,0,"Native, Born In US",93,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
1611,290961098307839,January,CA,3673.6385,824.0,40,39,1,1.0,20,1,5,0,0,"Native, Born In US",93,Services incidental to transportation (488),7630,"Private, For Profit",No,No,Employed-At Work
1614,290962090803899,January,CA,3237.0256,440.0,40,39,1,,61,1,1,0,0,"Foreign Born, US Cit By Naturalization",93,Automotive repair and maintenance (8111 exc. 811192),8740,"Private, For Profit",Yes,,Employed-At Work
1616,300600040228215,January,CA,3060.5871,1923.0,40,43,1,,26,1,7,0,0,"Native, Born In US",93,"Non-depository credit and related activities (5222, 5223)",120,"Private, For Profit",No,No,Employed-At Work
1617,300600064108619,January,CA,3088.3206,2307.46,50,43,1,,54,1,1,2,3,"Native, Born In US",93,"Securities, commodities, funds, trusts, and other financial investments (523, 525)",850,"Private, For Profit",No,No,Employed-At Work
1618,300600064108619,January,CA,2841.7085,2100.0,40,44,1,,44,2,1,2,3,"Native, Born In US",93,Elementary and secondary schools (6111),20,Government - Local,Yes,,Employed-At Work
1620,300600090712716,January,CA,3293.8105,1442.0,40,43,4,,42,1,1,0,0,"Native, Born In US",93,Advertising and related services (5418),1020,"Private, For Profit",No,No,Employed-At Work
1622,300600091090110,January,CA,4070.3369,2884.61,50,44,4,,39,1,1,3,10,"Native, Born In US",93,Medical equipment and supplies manufacturing (3391),1430,"Private, For Profit",No,No,Employed-At Work
1623,300609821946634,January,CA,3216.0256,333.5,29,39,1,1.0,39,1,1,3,8,"Foreign Born, Not a US Citizen",93,** Construction (23),6260,"Private, For Profit",No,No,Employed-At Work
1628,300609876325452,January,CA,3263.5063,390.0,40,39,1,1.0,26,1,7,0,0,"Foreign Born, Not a US Citizen",93,"Not specified manufacturing industries (Part of 31, 32, 33)",7750,"Private, For Profit",No,No,Employed-At Work
1629,300609876325452,January,CA,3580.2529,390.0,40,39,1,1.0,28,2,7,0,0,"Foreign Born, Not a US Citizen",93,"Not specified manufacturing industries (Part of 31, 32, 33)",7750,"Private, For Profit",No,No,Employed-At Work
1636,300609905457784,January,CA,2962.7199,560.0,40,40,1,,42,1,7,0,0,"Native, Born In US",93,"Other amusement, gambling, and recreation industries (713 exc. 71395)",5410,"Private, For Profit",No,No,Employed-At Work
1637,300609906877514,January,CA,2951.1468,1923.0,40,40,1,,57,2,5,0,0,"Native, Born In US",93,"Banking and related activities (521, 52211,52219)",910,Government - Federal,No,No,Employed-At Work
1638,300609906877514,January,CA,3429.3441,440.0,40,39,1,,36,1,7,1,4,"Native, Born In US",93,"Machine shops; turned product; screw, nut and bolt manufacturing (3327)",8030,"Private, For Profit",No,No,Employed-At Work
1645,300609922748385,January,CA,3502.057,1730.76,40,43,4,,47,1,1,3,13,"Foreign Born, US Cit By Naturalization",93,"Justice, public order, and safety activities (922, pt. 92115)",3850,Government - Local,No,No,Employed-At Work
1648,300609924831912,January,CA,4884.8302,925.0,40,41,7,,25,2,1,0,0,"Native, Born In US",93,Motion pictures and video industries (5121),2920,"Private, For Profit",No,No,Employed-At Work
1649,300609925380683,January,CA,3542.748,320.0,40,37,1,1.0,28,2,4,2,3,"Foreign Born, Not a US Citizen",93,"Radio and television broadcasting and cable (5151, 5152, 5175)",7420,"Private, For Profit",No,No,Employed-At Work
1650,300609925380683,January,CA,3523.3355,400.0,40,37,1,1.0,27,1,6,0,0,"Foreign Born, Not a US Citizen",93,** Construction (23),6260,"Private, For Profit",No,No,Employed-At Work
1651,300609928558954,January,CA,3194.1088,1634.61,40,44,1,,31,1,7,0,0,"Foreign Born, Not a US Citizen",93,Computer systems design and related services (5415),1020,"Private, For Profit",No,No,Employed-At Work
1653,300609939750985,January,CA,3443.1493,673.0,36,41,1,,55,1,5,0,0,"Native, Born In US",93,3895,6230,"Private, For Profit",No,No,Employed-At Work
1660,300609967303786,January,CA,3544.686,350.0,40,41,1,7.0,24,1,7,0,0,"Native, Born In US",93,Employment services (5613),740,"Private, For Profit",No,No,Employed-At Work
1661,300609967303786,January,CA,3418.39,240.0,30,39,1,1.0,28,2,5,0,0,"Native, Born In US",93,"Clothing and accessories, except shoe, stores (448 exc. 44821, 4483)",5610,"Private, For Profit",No,No,Employed-At Work
1662,300609981829383,January,CA,3764.9964,600.0,40,40,4,,46,2,5,0,0,"Foreign Born, US Cit By Naturalization",93,Pharmacies and drug stores (44611),3420,"Private, For Profit",No,No,Employed-At Work
1666,300609984872988,January,CA,2946.1027,1015.38,40,43,4,,40,2,5,2,3,"Foreign Born, US Cit By Naturalization",93,"Justice, public order, and safety activities (922, pt. 92115)",800,Government - State,Yes,,Employed-At Work
1670,300609997800139,January,CA,3207.8709,1288.46,50,43,1,,32,2,1,0,0,"Native, Born In US",93,Advertising and related services (5418),430,"Private, For Profit",No,No,Employed-At Work
1671,303905920590786,January,CA,2282.9108,1615.38,35,44,2,,55,2,7,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),2010,"Private, Nonprofit",Yes,,Employed-At Work
1672,303905920590786,January,CA,5162.6474,140.0,20,40,2,,22,1,7,0,0,"Native, Born In US",93,Restaurants and other food services (722 exc. 7224),4720,"Private, For Profit",No,No,Employed-At Work
1679,310864092903826,January,CA,3089.1716,769.23,40,43,1,5.0,53,1,1,0,0,"Foreign Born, US Cit By Naturalization",93,Hospitals (622),1360,"Private, For Profit",Yes,,Employed-At Work
1680,310864092903826,January,CA,2237.1077,307.69,40,43,1,5.0,55,2,1,0,0,"Foreign Born, US Cit By Naturalization",93,"Not specified retail trade (Part of 44, 45)",4760,"Private, For Profit",No,No,Employed-At Work
1681,310864092903826,January,CA,3494.8991,153.84,20,36,1,,23,2,7,0,0,"Native, Born In US",93,"Not specified retail trade (Part of 44, 45)",4760,"Private, For Profit",No,No,Employed-At Work
1683,340963097803049,January,CA,3317.281,927.2,50,43,1,,33,2,7,0,0,"Native, Born In US",93,Hospitals (622),430,Government - Local,No,No,Employed-At Work
1684,340964097603079,January,CA,2976.1449,1923.07,40,44,4,,50,1,1,2,10,"Foreign Born, US Cit By Naturalization",93,3365,1400,"Private, For Profit",No,No,Employed-At Work
1685,340964097603079,January,CA,3851.4879,1923.07,40,44,4,,50,2,1,2,10,"Foreign Born, US Cit By Naturalization",93,"Electronic component and product manufacturing, n.e.c. (3344, 3346)",1530,"Private, For Profit",No,No,Employed-At Work
1688,360166043905190,January,CA,3395.7305,500.0,40,33,1,1.0,53,1,1,0,0,"Foreign Born, Not a US Citizen",93,Car washes (811192),9610,"Private, For Profit",No,No,Employed-At Work
1690,360166043905190,January,CA,3585.7394,380.0,40,39,1,1.0,24,1,7,0,0,"Native, Born In US",93,** Services to buildings and dwellings (5617 exc. 56173),4220,"Private, For Profit",No,No,Employed-At Work
1692,360603023900595,January,CA,3125.9291,1161.92,40,43,1,1.0,49,2,1,2,10,"Native, Born In US",93,"Colleges and universities, including junior colleges (6112, 6113)",5700,Government - Local,Yes,,Employed-At Work
1693,360603023900595,January,CA,3168.2236,2096.15,40,43,1,1.0,45,1,1,2,10,"Native, Born In US",93,"Electronic component and product manufacturing, n.e.c. (3344, 3346)",1430,"Private, For Profit",No,No,Employed-At Work
1696,400962092107739,January,CA,5741.8532,640.0,40,43,4,,25,2,7,0,0,"Native, Born In US",93,"Clothing and accessories, except shoe, stores (448 exc. 44821, 4483)",520,"Private, For Profit",No,No,Employed-At Work
1697,403905580599286,January,CA,3472.0745,320.0,40,35,1,1.0,37,1,1,2,8,"Foreign Born, Not a US Citizen",93,** Services to buildings and dwellings (5617 exc. 56173),4220,"Private, For Profit",No,No,Employed-At Work
1704,407009460306216,January,CA,3263.5063,870.0,40,43,1,1.0,27,1,7,0,0,"Native, Born In US",93,Automobile dealers (4411),4760,"Private, For Profit",No,No,Employed-At Work
1705,407009460306216,January,CA,3263.5063,700.0,40,40,1,1.0,29,1,7,0,0,"Native, Born In US",93,"Banking and related activities (521, 52211,52219)",5330,"Private, For Profit",No,No,Employed-At Work
1707,407902250698496,January,CA,3130.1341,1730.0,45,44,1,,49,2,5,0,0,"Native, Born In US",93,Hospitals (622),430,"Private, For Profit",No,No,Employed-At Work
1708,407903600893476,January,CA,3138.7087,800.0,40,42,1,,47,2,7,0,0,"Native, Born Abroad Of US Parent(s)",93,"Other consumer goods rental (53221, 53222, 53229, 5323)",5700,"Private, For Profit",No,No,Employed-At Work
1711,407908140091646,January,CA,3263.5063,1634.61,40,41,1,1.0,26,1,5,1,1,"Native, Born In US",93,Petroleum refining (32411),430,"Private, For Profit",Yes,,Employed-At Work
1713,407908140871646,January,CA,2914.2268,1475.5,50,40,1,,46,1,1,0,0,"Native, Born In US",93,"Justice, public order, and safety activities (922, pt. 92115)",3710,Government - Local,Yes,,Employed-At Work
1714,407908140871646,January,CA,2778.1695,600.0,40,40,1,1.0,47,2,1,0,0,"Foreign Born, US Cit By Naturalization",93,"Colleges and universities, including junior colleges (6112, 6113)",640,Government - Local,No,No,Employed-At Work
1715,407908140871646,January,CA,2609.4486,136.5,16,39,1,1.0,18,1,7,0,0,"Native, Born In US",93,5275,5620,"Private, For Profit",No,No,Employed-At Work
1722,407909510898726,January,CA,3416.932,1730.76,60,43,2,,57,1,1,0,0,"Native, Born In US",93,"Electronic component and product manufacturing, n.e.c. (3344, 3346)",430,"Private, For Profit",No,No,Employed-At Work
